7 320 1500 450.936660742 323.496248025
7 320 1500 450.497246398 322.627944141
7 320 1500 450.641557718 322.965060302
7 320 1500 450.448519566 323.012795715
7 320 1500 450.907694975 323.493374941
7 320 1500 450.843699445 323.750342219
7 320 1500 449.780787315 323.194302721
7 320 1500 450.722028448 323.104267161
7 320 1500 450.850964538 323.488982057
7 320 1500 450.937378131 322.315884206
7 320 1500 451.087628866 323.427540501
7 320 1500 450.782366636 322.474972163
7 320 1500 449.649351988 323.203756667
7 320 1500 450.971169154 322.499527363
7 320 1500 450.644320571 323.476944893
7 320 1500 450.976504925 322.970059589
7 320 1500 451.769955954 322.139865544
7 320 1500 450.900950348 322.865452051
7 320 1500 450.583692155 323.380549369
7 320 1500 451.365145941 323.322393917
7 320 1500 449.82017033 323.285884393
7 320 1500 451.007519171 323.628547953
7 320 1500 451.515078408 323.44971351
7 320 1500 450.236434691 322.687659702
7 320 1500 450.359400431 325.932430304
7 320 1500 450.974649613 323.691583059
7 320 1500 450.315517198 322.816463522
7 320 1500 451.131329663 323.288126767
7 320 1500 450.8326546 323.582202112
7 320 1500 449.790086065 322.537492744
7 320 1500 449.531590763 323.682862946
7 320 1500 450.868235528 323.532792176
8 290 1500 848.473571913 326.179686742
8 290 1500 847.57776658 326.383074191
8 290 1500 847.675380026 325.909291092
8 290 1500 848.086304029 325.783932207
8 290 1500 847.655487515 326.473013386
8 290 1500 847.609492369 326.113798383
8 290 1500 847.431727935 325.944213014
8 290 1500 847.839780067 326.733414968
8 290 1500 847.515316624 325.996658191
8 290 1500 847.349344563 326.287750101
8 290 1500 846.893129587 325.964754732
8 290 1500 847.735855438 326.686717882
8 290 1500 847.411617633 326.367754151
8 290 1500 847.432490212 325.885662127
8 290 1500 847.534026196 326.207526576
8 290 1500 847.506330612 326.6257011
8 290 1500 847.657055142 326.049403708
8 290 1500 847.960535938 326.334206119
8 290 1500 847.555280002 326.321287702
8 290 1500 847.550182569 326.47045258
8 290 1500 847.229813364 325.854801276
8 290 1500 847.391498238 326.530988516
8 290 1500 847.520599789 326.238023378
8 290 1500 847.705808261 326.121274775
8 290 1500 847.638306471 326.445252698
8 290 1500 848.169408983 326.397754137
8 290 1500 847.882743258 326.180814257
8 290 1500 847.909010049 326.157267176
8 290 1500 847.731851428 326.238391347
8 290 1500 847.654932238 326.454030316
8 290 1500 847.100068866 326.938994562
8 290 1500 847.776552317 327.293991263
8 290 1500 847.31436431 326.212008133
8 290 1500 847.678243682 326.353734293
8 290 1500 847.982172794 326.518004297
8 290 1500 847.369221894 326.562005721
9 290 1100 909.195558264 434.086708646
9 290 1100 908.834201638 434.437133363
9 290 1100 908.160946416 434.516784969
9 290 1100 909.266650442 433.452083502
9 290 1100 908.761385748 434.380822141
9 290 1100 908.775472775 434.303880013
9 290 1100 908.06714944 434.054696072
9 290 1100 908.262838876 433.43766347
9 290 1100 908.368227055 433.520975823
9 290 1100 908.208756733 433.324074074
9 290 1100 908.57974881 433.421414108
9 290 1100 909.260111885 434.165425739
9 290 1100 908.996292008 433.808590412
9 290 1100 909.019479902 434.006497832
9 290 1100 909.14453671 433.263421853
9 290 1100 907.87457196 433.755740981
9 290 1100 907.984989167 434.322908753
9 290 1100 908.718013539 433.880663465
9 290 1100 908.625639102 434.019478715
9 290 1100 907.424388758 433.2467879
9 290 1100 907.971845791 434.209721867
9 290 1100 907.836208947 433.679806333
9 290 1100 908.442269839 433.551361003
9 290 1100 908.825929322 433.643468356
9 290 1100 908.358621648 433.290037516
9 290 1100 908.479874483 433.638682071
9 290 1100 906.797359588 432.48403073
9 290 1100 906.810280892 432.9423178
9 290 1100 905.21494872 432.767689218
9 290 1100 907.367392721 434.623921907
10 320 1100 378.612893189 425.192025911
10 320 1100 377.618830276 423.801925159
10 320 1100 378.475136766 425.025967465
10 320 1100 377.831325301 424.514667365
10 320 1100 379.664735226 425.326246752
10 320 1100 377.703910775 425.498265382
10 320 1100 378.507664915 424.625425225
10 320 1100 378.907946935 426.485262125
10 320 1100 377.321367521 425.438439991
10 320 1100 378.993672033 425.490668339
10 320 1100 379.404094403 425.894157655
10 320 1100 380.538731389 426.067332925
10 320 1100 379.98901069 426.501514596
10 320 1100 379.250682807 426.658047515
10 320 1100 380.42620486 426.126513626
10 320 1100 379.26220217 427.4186963
10 320 1100 380.787166626 426.218415446
10 320 1100 378.447446945 425.717211858
10 320 1100 378.526502846 425.853991392
10 320 1100 379.096715779 426.084094713
10 320 1100 379.021349488 425.376575447
10 320 1100 379.541332682 426.505974421
10 320 1100 379.689880829 425.871750362
10 320 1100 378.324016918 425.407393118
10 320 1100 378.429080016 425.151029682
10 320 1100 378.652580328 425.277638118
10 320 1100 376.493457174 423.542810517
10 320 1100 376.53186206 424.030868796
10 320 1100 375.542864813 422.932935399
10 320 1100 377.128789609 424.039163735
10 320 1100 376.04459025 424.416311675
10 320 1100 374.950507937 422.433730159
10 320 1100 376.792309006 422.136245789
10 320 1100 378.721895912 424.365199731
10 320 1100 377.711684814 424.475500527
10 320 1100 375.988708402 423.717545979
11 310 2000 503.780108588 245.908193485
11 310 2000 503.618496865 246.40264362
11 310 2000 503.495102367 246.369907933
11 310 2000 503.849087689 246.575023683
11 310 2000 503.726224427 246.314445133
11 310 2000 503.951355048 246.849918783
11 310 2000 503.791881362 246.385195425
11 310 2000 503.53418587 246.647927745
11 310 2000 504.215987031 246.741738371
11 310 2000 503.617224287 246.530978934
11 310 2000 504.450629723 247.200377834
11 310 2000 504.137558804 246.344674059
11 310 2000 504.051371862 246.686181303
11 310 2000 504.036483405 246.350814965
11 310 2000 503.804515442 245.952502662
11 310 2000 503.576374916 247.225310195
11 310 2000 503.13657947 246.293965294
11 310 2000 503.554585516 245.728236468
11 310 2000 503.124430827 245.877271373
11 310 2000 503.63494474 245.948283135
11 310 2000 503.778649726 246.667372529
11 310 2000 503.508013228 246.687908081
11 310 2000 504.043876223 246.187849015
11 310 2000 503.929338141 246.15885449
11 310 2000 503.902798918 246.612294943
11 310 2000 504.031852508 246.043454415
11 310 2000 504.199371464 245.782778127
11 310 2000 504.217753578 246.22608588
11 310 2000 503.327899687 245.888735632
11 310 2000 503.899714809 246.439364917
11 310 2000 503.758081511 246.528553968
11 310 2000 504.104106493 246.770480137
11 310 2000 503.883178561 246.436543273
11 310 2000 503.985148929 246.741675033
11 310 2000 503.934331462 245.948762737
11 310 2000 504.186070773 246.788683025
11 310 2000 504.248831534 246.639367994
11 310 2000 504.136976048 246.274866933
11 310 2000 503.595150594 246.791745871
12 280 2000 806.5241108 247.842600479
12 280 2000 806.723510796 247.955133598
12 280 2000 806.085271318 248.058565689
12 280 2000 806.181357892 248.291711518
12 280 2000 806.604662341 248.651165585
12 280 2000 806.018964884 247.924303601
12 280 2000 806.696819646 248.060909823
12 280 2000 806.372572914 247.859127468
12 280 2000 806.524843621 248.391478815
12 280 2000 806.151876923 247.967220513
12 280 2000 806.898739165 248.098187549
12 280 2000 806.514890563 248.063150341
12 280 2000 806.443253012 248.203815261
12 280 2000 806.054850777 247.963974953
12 280 2000 806.93551059 248.256143257
12 280 2000 806.256822671 247.877816745
12 280 2000 806.476737554 247.611545669
12 280 2000 806.082104585 248.058657642
12 280 2000 806.204251721 248.341788461
12 280 2000 806.509238015 248.396127682
12 280 2000 806.591890913 248.012670448
12 280 2000 806.39442022 248.437096253
12 280 2000 806.7672733 248.219766801
12 280 2000 806.400105988 248.459214871
12 280 2000 806.6181543 248.182737882
12 280 2000 807.17756972 248.268675229
12 280 2000 806.415568336 248.241353143
12 280 2000 806.843194546 248.209033358
12 280 2000 806.477788469 247.858912677
12 280 2000 806.625019965 248.567201725
12 280 2000 806.414580324 248.8599342
12 280 2000 806.5944944 248.295709102
12 280 2000 806.110650912 247.9116823
12 280 2000 806.107798819 247.83571574
12 280 2000 806.542408923 247.996188413
13 110 3000 619.758779505 165.047975437
13 110 3000 617.941849955 164.332429447
13 110 3000 619.177940459 164.851342118
13 110 3000 619.265719328 165.286152132
13 110 3000 619.333869756 165.042055573
13 110 3000 619.183142662 164.183142662
13 110 3000 619.834984489 164.984389072
13 110 3000 618.582756892 165.124611529
13 110 3000 619.49443609 164.188270677
13 110 3000 619.306743185 164.468962219
13 110 3000 619.753660361 164.508068825
13 110 3000 617.88032902 164.143043435
13 110 3000 618.993941171 164.344766931
13 110 3000 619.158426217 164.602172049
13 110 3000 618.708049383 165.298666667
13 110 3000 620.282761389 163.815171583
13 110 3000 619.471014493 164.632815735
13 110 3000 619.267531665 164.734630831
13 110 3000 617.978697129 163.50447669
13 110 3000 619.646309667 164.119334136
13 110 3000 618.467775468 164.331056331
13 110 3000 619.34063981 164.447274882
13 110 3000 619.238328736 164.487179487
13 110 3000 618.660482563 164.747465531
13 110 3000 618.758156447 164.437696541
13 110 3000 619.065719697 164.569223485
13 110 3000 618.608150156 164.573622403
13 110 3000 619.149328697 164.832608906
13 110 3000 618.629675298 164.392519523
13 110 3000 620.046892483 164.291221646
